area,main_url,page_on,plce,title,community,position,tag,re_price,unit_price,housetype,housesize,direction,fitment
昌平,https://bj.lianjia.com/ershoufang/changping/,1,北京,商品房满五年唯一，南北通透，地铁8号线。,龙禧苑一区 ,回龙观,近地铁|VR看装修|房本满五年|随时看房,510,43819,3室1厅 , 116.39 , 南 北 , 简装 
昌平,https://bj.lianjia.com/ershoufang/changping/,1,北京,高层观景 眼睛房 三居 双卫  随时看房,天通西苑三区 ,天通苑,近地铁|VR看装修|房本满五年|随时看房,445,31509,3室1厅 , 141.23 , 东 西 , 精装 
昌平,https://bj.lianjia.com/ershoufang/changping/,1,北京,冠雅苑南北两居室费少精装修中间楼层,冠雅苑 ,北七家,VR看装修|房本满两年|随时看房,275,39919,2室2厅 , 68.89 , 南 北 , 精装 
昌平,https://bj.lianjia.com/ershoufang/changping/,1,北京,北亚花园 中间层 满五年唯一 单价低三居 南北通透,北亚花园 ,北七家,VR看装修|房本满五年,358,32355,3室2厅 , 110.65 , 南 北 , 精装 
昌平,https://bj.lianjia.com/ershoufang/changping/,1,北京,别墅区的洋房一层明厨明卫精装南北通透三居,王府公寓三区 ,北七家,VR看装修|房本满两年,558,33128,3室2厅 , 168.44 , 南 北 , 精装 
昌平,https://bj.lianjia.com/ershoufang/changping/,1,北京,汤HOUSE 4室4厅 南 北,汤HOUSE ,小汤山,VR房源|房本满五年,450,28453,4室4厅 , 158.16 , 南 北 , 其他 
昌平,https://bj.lianjia.com/ershoufang/changping/,1,北京,天通苑西一区 商满五唯一 南北通透大三居 楼层好,天通西苑一区 ,天通苑,近地铁|VR看装修|房本满两年,658,41026,3室1厅 , 160.39 , 南 北 , 简装 
昌平,https://bj.lianjia.com/ershoufang/changping/,1,北京,商品房满五年唯一 电梯板楼南北通透双阳台 全天采光,天通西苑二区 ,天通苑,近地铁|VR看装修|房本满五年,579,35143,3室2厅 , 164.76 , 南 北 , 精装 
昌平,https://bj.lianjia.com/ershoufang/changping/,1,北京,天通西一区，板楼三居室，视野好，满五唯一住房。,天通西苑一区 ,天通苑,近地铁|VR看装修|房本满五年,690,43021,3室1厅 , 160.39 , 南 北 , 精装 
昌平,https://bj.lianjia.com/ershoufang/changping/,1,北京,新龙城 三面朝阳双卫  满五唯一  视野好 楼层高 精装,新龙城 ,回龙观,近地铁|VR看装修|房本满五年,750,65589,3室1厅 , 114.35 , 南 北 , 精装 
昌平,https://bj.lianjia.com/ershoufang/changping/,1,北京,望都家园正规2居 满5年唯1 有花园 南北通透精装修,望都家园 ,北七家,VR看装修|房本满五年,489,41127,2室2厅 , 118.9 , 南 北 , 精装 
昌平,https://bj.lianjia.com/ershoufang/changping/,1,北京,精装修 双明卫 低楼层 适合一家人,天露园二区 ,回龙观,VR看装修|随时看房,549,42771,3室1厅 , 128.36 , 南 北 , 精装 
昌平,https://bj.lianjia.com/ershoufang/changping/,1,北京,融泽嘉园12号院 中高楼层 精装,融泽嘉园中路12号院 ,回龙观,VR看装修|房本满五年|随时看房,469,71191,1室1厅 , 65.88 , 南 , 精装 
昌平,https://bj.lianjia.com/ershoufang/changping/,1,北京,北京北 2室1厅 东南,北京北 ,立水桥,近地铁|VR看装修|房本满五年|随时看房,560,62619,2室1厅 , 89.43 , 东南 , 简装 
昌平,https://bj.lianjia.com/ershoufang/changping/,1,北京,紫金新干线二期 满五年唯一 南北通透 高层有电梯,紫金新干线二期 ,霍营,VR看装修|房本满五年|随时看房,552,59515,2室1厅 , 92.75 , 南 北 , 精装 
从化,https://gz.lianjia.com/ershoufang/conghua/,1,广州,巴厘天地 精装全新三房 刚需总jia低 满二税费低,人盛巴厘天地 ,神岗镇,VR房源|房本满两年|随时看房,82,9758,3室1厅 , 84.04 , 东南 , 精装 
从化,https://gz.lianjia.com/ershoufang/conghua/,1,广州,荔山雅筑赤草地铁站，碧桂园物业，精装大三房望花园,荔山雅筑 ,赤草,近地铁|VR看装修|房本满五年|随时看房,113,9480,3室2厅 , 119.21 , 南 , 精装 
从化,https://gz.lianjia.com/ershoufang/conghua/,1,广州,逸泉山庄 4室2厅 东南,逸泉山庄 ,赤草,近地铁|VR看装修|房本满五年|随时看房,165,11738,4室2厅 , 140.58 , 东南 , 精装 
从化,https://gz.lianjia.com/ershoufang/conghua/,1,广州,流溪御景 南向一线江景 精装修大5房,珠光流溪御景 ,赤草,VR看装修|房本满五年|随时看房,175,10379,5室1厅 , 168.61 , 南 , 精装 
从化,https://gz.lianjia.com/ershoufang/conghua/,1,广州,方圆明月山溪 2室1厅 南,方圆明月山溪 ,温泉镇,VR看装修|房本满五年|随时看房,80,10644,2室1厅 , 75.16 , 南 , 其他 
从化,https://gz.lianjia.com/ershoufang/conghua/,1,广州,步行街精装四房 业主自住 房子干净整洁拎包入住,新平路 ,太平镇,VR看装修|房本满两年,80,7988,4室2厅 , 100.16 , 南 , 简装 
从化,https://gz.lianjia.com/ershoufang/conghua/,1,广州,大型别墅群，配套齐全，户型多样，流溪河旁,东方夏湾拿 ,太平镇,VR房源|房本满五年|随时看房,338,16276,5室2厅 , 207.68 , 南 , 其他 
从化,https://gz.lianjia.com/ershoufang/conghua/,1,广州,珠江壹城3房2厅2卫，证过二，无抵押，随时可以看房,珠江壹城 ,神岗镇,近地铁|VR房源|房本满两年|随时看房,119,11671,3室2厅 , 101.97 , 东北 , 精装 
从化,https://gz.lianjia.com/ershoufang/conghua/,1,广州,巴里天地刚需 jia格靓 双阳台 对流采光好 楼层靓,人盛巴厘天地 ,神岗镇,VR看装修|房本满两年|随时看房,82,9809,2室2厅 , 83.6 , 东南 西南 , 毛坯 
从化,https://gz.lianjia.com/ershoufang/conghua/,1,广州,侨宏花园 2室2厅 南 东南,侨宏花园 ,温泉镇,VR房源|房本满五年|随时看房,45,6774,2室2厅 , 66.44 , 南 东南 , 精装 
从化,https://gz.lianjia.com/ershoufang/conghua/,1,广州,此物业是地铁口，高速路口，生活方便。,上城湾畔东区 ,江浦街,近地铁|VR看装修|房本满两年|随时看房,173,18116,3室1厅 , 95.5 , 南 , 其他 
从化,https://gz.lianjia.com/ershoufang/conghua/,1,广州,珠江壹城 4室2厅 西南,珠江壹城 ,神岗镇,VR看装修|房本满两年|随时看房,183,12555,4室2厅 , 145.76 , 西南 , 精装 
从化,https://gz.lianjia.com/ershoufang/conghua/,1,广州,"东方夏湾拿小户型别墅,前后花园",东方夏湾拿 ,太平镇,VR房源|房本满五年|随时看房,238,16558,4室2厅 , 143.74 , 南 北 , 简装 
从化,https://gz.lianjia.com/ershoufang/conghua/,1,广州,巴厘天地 精装三房 全新 生活便利 楼层好,人盛巴厘天地 ,神岗镇,VR看装修|房本满两年|随时看房,95,9437,3室2厅 , 100.67 , 北 , 精装 
从化,https://gz.lianjia.com/ershoufang/conghua/,1,广州,全新装修刚需好房！视野开阔好房！阳光充足,珠江壹城 ,神岗镇,VR看装修|房本满两年|随时看房,129,12313,3室2厅 , 104.77 , 南 , 精装 
从化,https://gz.lianjia.com/ershoufang/conghua/,1,广州,巴厘天地，环境优美，近地铁口，生活便利,人盛巴厘天地 ,神岗镇,VR看装修|房本满五年|随时看房,87,8779,3室2厅 , 99.11 , 东南 , 毛坯 
从化,https://gz.lianjia.com/ershoufang/conghua/,1,广州,碧桂园物业  全新装修  大四房,碧桂园御湖城二期 ,江浦街,VR看装修|房本满两年|随时看房,115,10551,4室2厅 , 109 , 南 , 精装 
从化,https://gz.lianjia.com/ershoufang/conghua/,1,广州,东南向，采光充足，楼层好，视野很开阔，无遮挡,大城云山 ,太平镇,近地铁|VR看装修|房本满两年|随时看房,91,9482,3室2厅 , 95.98 , 南 , 毛坯 
从化,https://gz.lianjia.com/ershoufang/conghua/,1,广州,珠江壹城  8米长的南向大阳台 ，从来没有入住过,珠江壹城 ,神岗镇,近地铁|VR看装修|房本满两年|随时看房,179,12279,4室2厅 , 145.78 , 西南 , 精装 
从化,https://gz.lianjia.com/ershoufang/conghua/,1,广州,环境优美 楼层好，视野开阔，保养好，拎包入住,紫泉流溪湾 ,太平镇,VR看装修|房本满两年|随时看房,105,11599,3室2厅 , 90.53 , 南 , 精装 
从化,https://gz.lianjia.com/ershoufang/conghua/,1,广州,急急急  时代配套  地铁盘 电梯房,大城云山 ,太平镇,近地铁|VR看装修|房本满两年|随时看房,112,9234,3室2厅 , 121.3 , 东南 , 毛坯 
从化,https://gz.lianjia.com/ershoufang/conghua/,1,广州,富力泉天下 环抱鲜氧吧 休闲度假养老别墅,富力泉天下 ,温泉镇,VR房源|房本满五年|随时看房,148,7790,3室2厅 , 190 , 南 , 毛坯 
从化,https://gz.lianjia.com/ershoufang/conghua/,1,广州,荔山雅筑 地铁口物业 中高层视野开阔 无抵押交易方便,荔山雅筑 ,赤草,VR看装修|房本满两年|随时看房,117,10694,3室2厅 , 109.41 , 东 , 精装 
从化,https://gz.lianjia.com/ershoufang/conghua/,1,广州,碧桂园荔山雅筑近地铁，交通方便,荔山雅筑 ,赤草,VR房源|房本满五年|随时看房,120,11385,3室2厅 , 105.41 , 南 , 精装 
从化,https://gz.lianjia.com/ershoufang/conghua/,1,广州,景观 漂亮  保养新净  带装修 南北通明户型正,方圆明月山溪 ,温泉镇,VR看装修|房本满两年|随时看房,65,7648,2室2厅 , 85 , 南 , 精装 
从化,https://gz.lianjia.com/ershoufang/conghua/,1,广州,此房看流溪河，风景好，环境好，居住舒适！,富力泉天下 ,温泉镇,VR房源|房本满两年|随时看房,88,8098,3室2厅 , 108.68 , 南 , 精装 
从化,https://gz.lianjia.com/ershoufang/conghua/,1,广州,成熟的生活配套，交通便捷业，主诚心出卖,人盛巴厘天地 ,神岗镇,VR房源|房本满两年|随时看房,85,10010,3室1厅 , 84.92 , 南 , 精装 
从化,https://gz.lianjia.com/ershoufang/conghua/,1,广州,此房南北对流，中高楼层，采光通透明亮,人盛巴厘天地 ,神岗镇,VR看装修|房本满五年|随时看房,95,8717,3室2厅 , 108.99 , 南 北 , 毛坯 
从化,https://gz.lianjia.com/ershoufang/conghua/,1,广州,此小区位于广州后花园之都从化流溪河。,翰林国际 ,旧城区,VR看装修|房本满两年|随时看房,110,9296,4室2厅 , 118.34 , 南 , 精装 
从化,https://gz.lianjia.com/ershoufang/conghua/,1,广州,华标荔苑  地铁口小区  格局方正  采光充足,华标荔苑 ,太平镇,近地铁|VR看装修|房本满五年|随时看房,93,10410,2室1厅 , 89.34 , 东南 , 毛坯 
石景山,https://bj.lianjia.com/ershoufang/shijingshan/,1,北京,远洋山水直观公园西山，视野采光好，我有钥匙看房找我,远洋山水 ,鲁谷,近地铁|VR房源|房本满五年|随时看房,860,64051,3室1厅 , 134.27 , 南 北 , 精装 
石景山,https://bj.lianjia.com/ershoufang/shijingshan/,1,北京,海特花园东区 正规大3居 双卫设计 带电梯,海特花园东区 ,苹果园,VR看装修|房本满五年,625,47743,3室1厅 , 130.91 , 东南 , 简装 
石景山,https://bj.lianjia.com/ershoufang/shijingshan/,1,北京,视野开阔，接受换房，采光好，看房方便,海特花园西区 ,苹果园,近地铁|VR看装修|房本满五年|随时看房,271,49327,2室1厅 , 54.94 , 南 北 , 精装 
石景山,https://bj.lianjia.com/ershoufang/shijingshan/,1,北京,香山南路168号院 南北 两居室,西山枫林一二期 ,苹果园,VR房源|房本满五年,568,58233,2室1厅 , 97.54 , 南 北 , 精装 
石景山,https://bj.lianjia.com/ershoufang/shijingshan/,1,北京,雍景天成 满五唯一 南北通透 楼层好 落地窗,雍景天成 ,苹果园,VR房源|房本满五年,1089,66561,3室2厅 , 163.61 , 南 北 , 简装 
石景山,https://bj.lianjia.com/ershoufang/shijingshan/,1,北京,中海金石公馆优质两居，精装修视野开阔,中海金石公馆 ,古城,VR看装修|房本满五年|随时看房,653,76491,2室2厅 , 85.37 , 南 , 精装 
石景山,https://bj.lianjia.com/ershoufang/shijingshan/,1,北京,房子格局好，低楼层采光不影响，原直高低费用,远洋沁山水 ,鲁谷,近地铁|VR看装修|房本满两年|随时看房,850,98096,2室1厅 , 86.65 , 南 , 精装 
石景山,https://bj.lianjia.com/ershoufang/shijingshan/,1,北京,玉泉路11号院 南北通透 中间楼层 满五年 配套齐全,玉泉路11号院 ,玉泉路,VR房源|房本满五年,299,49784,2室1厅 , 60.06 , 南 北 , 简装 
石景山,https://bj.lianjia.com/ershoufang/shijingshan/,1,北京,模式口西里 电梯两居室 大阳台 采光好,模式口西里 ,苹果园,VR看装修|房本满五年,254,40837,2室1厅 , 62.2 , 西南 , 简装 
石景山,https://bj.lianjia.com/ershoufang/shijingshan/,1,北京,海特花园  正规两居  中高楼层,海特花园西区 ,苹果园,VR看装修|房本满五年,418,48280,2室2厅 , 86.58 , 西南 , 简装 
石景山,https://bj.lianjia.com/ershoufang/shijingshan/,1,北京,商品房 满五唯一 环境好 物业好 停车方便,依翠园 ,鲁谷,VR房源|房本满五年,569,50565,3室1厅 , 112.53 , 西南 西北 , 精装 
石景山,https://bj.lianjia.com/ershoufang/shijingshan/,1,北京,御景山东西通透两居室，高楼层落地窗视野佳 有车位,御景山 ,杨庄,VR看装修|房本满五年,590,58439,2室1厅 , 100.96 , 东 西 , 其他 
石景山,https://bj.lianjia.com/ershoufang/shijingshan/,1,北京,远洋山水 2室1厅 东,远洋山水 ,鲁谷,VR房源|房本满五年,465,68676,2室1厅 , 67.71 , 东 , 简装 
石景山,https://bj.lianjia.com/ershoufang/shijingshan/,1,北京,南宫嘉园 1室1厅 南 北,南宫嘉园 ,石景山其它,VR房源|房本满五年,238,39346,1室1厅 , 60.49 , 南 北 , 精装 
石景山,https://bj.lianjia.com/ershoufang/shijingshan/,1,北京,京汉旭城 3室1厅 南 北,京汉旭城 ,鲁谷,VR看装修|房本满五年,862,69606,3室1厅 , 123.84 , 南 北 , 其他 
石景山,https://bj.lianjia.com/ershoufang/shijingshan/,1,北京,古城南路 2室1厅 南 北,古城南路 ,古城,近地铁|VR看装修|房本满五年,220,49361,2室1厅 , 44.57 , 南 北 , 精装 
石景山,https://bj.lianjia.com/ershoufang/shijingshan/,1,北京,苹果园西井四区 全明格局 三面采光户型通透 双阳台,西井小区四区 ,苹果园,近地铁|VR房源|房本满五年,295,39990,2室1厅 , 73.77 , 东 西 南 , 精装 
石景山,https://bj.lianjia.com/ershoufang/shijingshan/,1,北京,远洋山水，两居室，朝南向，满五年唯一，高楼层,远洋山水 ,鲁谷,VR看装修|房本满五年,695,64640,2室1厅 , 107.52 , 南 , 精装 
石景山,https://bj.lianjia.com/ershoufang/shijingshan/,1,北京,带地下车位 看房方便 随时签约 有5平楼道面积 不临街,西成忆树 ,杨庄,VR看装修|房本满五年,770,54184,3室2厅 , 142.11 , 东南 , 精装 
石景山,https://bj.lianjia.com/ershoufang/shijingshan/,1,北京,茂华景公院 满五年唯一 带产权车位 不临街 次顶层,茂华景公院 ,杨庄,VR房源|房本满五年,1450,68581,4室3厅 , 211.43 , 南 北 , 精装 
石景山,https://bj.lianjia.com/ershoufang/shijingshan/,1,北京,模式口北里优质两居    带有正规客厅,模式口北里 ,苹果园,VR房源|房本满五年,298,41837,2室2厅 , 71.23 , 南 北 , 精装 
南沙,https://gz.lianjia.com/ershoufang/nansha/,1,广州,碧桂园天玺湾 全新未住过 满五无欠款 看房有钥匙,碧桂园天玺湾 ,进港大道,VR房源|房本满五年|随时看房,223,21774,3室2厅 , 102.42 , 东北 , 精装 
南沙,https://gz.lianjia.com/ershoufang/nansha/,1,广州,逸涛雅苑 过五唯一 湖景 通风对流 实用大三房,逸涛雅苑 ,进港大道,VR房源|房本满五年|随时看房,165,15912,3室2厅 , 103.7 , 东 , 简装 
南沙,https://gz.lianjia.com/ershoufang/nansha/,1,广州,蕉门板块府前花园高层南向小三房，随时看房,万科府前一号 ,南沙区府,VR房源|房本满五年|随时看房,240,26473,3室1厅 , 90.66 , 南 , 其他 
南沙,https://gz.lianjia.com/ershoufang/nansha/,1,广州,此房满五，小区环境舒适，视野采光好,越秀滨海珺城 ,明珠湾,近地铁|VR房源|房本满五年|随时看房,320,25397,3室1厅 , 126 , 北 , 精装 
南沙,https://gz.lianjia.com/ershoufang/nansha/,1,广州,欢迎对比，加格实惠，人车人流小区，生活方便。,中央郡 ,进港大道,VR房源|房本满两年|随时看房,193,17237,3室2厅 , 111.97 , 东北 , 毛坯 
南沙,https://gz.lianjia.com/ershoufang/nansha/,1,广州,地铁口5房大户型，户型方正保养好,中大城 ,金洲,近地铁|VR房源|房本满两年,398,27968,5室1厅 , 142.31 , 南 北 , 精装 
南沙,https://gz.lianjia.com/ershoufang/nansha/,1,广州,南沙奥园 3室1厅 东南 南,南沙奥园 ,南沙湾,近地铁|VR房源|房本满五年|随时看房,255,15157,3室1厅 , 168.24 , 东南 南 , 毛坯 
南沙,https://gz.lianjia.com/ershoufang/nansha/,1,广州,大岗低密度小区独栋别墅，南向户型方正业主诚意放卖,银屏山庄 ,大岗镇,VR房源|房本满五年|随时看房,538,14423,8室2厅 , 373.02 , 北 , 毛坯 
南沙,https://gz.lianjia.com/ershoufang/nansha/,1,广州,南沙奥园复式住宅 南北通透  带地下室 实用面积大,南沙奥园 ,南沙湾,近地铁|VR房源|房本满两年|随时看房,390,11932,6室2厅 , 326.86 , 南 北 , 毛坯 
南沙,https://gz.lianjia.com/ershoufang/nansha/,1,广州,南沙境界  经典4房  带精装修  视野宽阔景观好,南沙境界家园 ,黄阁,VR房源|房本满五年|随时看房,248,21003,4室1厅 , 118.08 , 北 , 精装 
南沙,https://gz.lianjia.com/ershoufang/nansha/,1,广州,碧桂园豪庭 南向大三房 高楼层视野好 装修保养好,南沙碧桂园豪庭 ,金洲,VR房源|房本满五年,225,22934,3室1厅 , 98.11 , 南 , 精装 
南沙,https://gz.lianjia.com/ershoufang/nansha/,1,广州,业主新装修，2房改三房，低楼层，新装修保养好采光好,麒麟新城 ,黄阁,VR房源|房本满两年,130,16699,3室2厅 , 77.85 , 南 , 精装 
南沙,https://gz.lianjia.com/ershoufang/nansha/,1,广州,南沙碧桂园电梯三房带精装急转，刚需易上车,南沙碧桂园 ,金洲,VR看装修|房本满五年,170,15618,3室1厅 , 108.85 , 北 , 精装 
